index	SUBID_tissue	SUBJID
9876	GTEX-WH7G_Pancreas	GTEX-WH7G
9877	GTEX-WH7G_Esophagus	GTEX-WH7G
9878	GTEX-WH7G_Adipose_Tissue	GTEX-WH7G
9879	GTEX-WH7G_Colon	GTEX-WH7G
9880	GTEX-WH7G_Stomach	GTEX-WH7G
9881	GTEX-WH7G_Small_Intestine	GTEX-WH7G
9882	GTEX-WH7G_Prostate	GTEX-WH7G
9883	GTEX-WH7G_Testis	GTEX-WH7G
9884	GTEX-WH7G_Salivary_Gland	GTEX-WH7G
9885	GTEX-WH7G_Nerve	GTEX-WH7G
9886	GTEX-WHPG_Blood	GTEX-WHPG
9887	GTEX-WHPG_Skin	GTEX-WHPG
9888	GTEX-WHPG_Thyroid	GTEX-WHPG
9889	GTEX-WHPG_Pancreas	GTEX-WHPG
9890	GTEX-WHPG_Stomach	GTEX-WHPG
9891	GTEX-WHPG_Adipose_Tissue	GTEX-WHPG
9892	GTEX-WHPG_Blood_Vessel	GTEX-WHPG
9893	GTEX-WHPG_Heart	GTEX-WHPG
9894	GTEX-WHPG_Esophagus	GTEX-WHPG
9895	GTEX-WHPG_Lung	GTEX-WHPG
9896	GTEX-WHPG_Adrenal_Gland	GTEX-WHPG
9897	GTEX-WHPG_Colon	GTEX-WHPG
9898	GTEX-WHPG_Muscle	GTEX-WHPG
9914	GTEX-WHSE_Blood	GTEX-WHSE
9915	GTEX-WHSE_Skin	GTEX-WHSE
9916	GTEX-WHSE_Brain	GTEX-WHSE
9917	GTEX-WHSE_Testis	GTEX-WHSE
9918	GTEX-WHSE_Muscle	GTEX-WHSE
9919	GTEX-WHSE_Thyroid	GTEX-WHSE
9920	GTEX-WHSE_Blood_Vessel	GTEX-WHSE
9921	GTEX-WHSE_Heart	GTEX-WHSE
9922	GTEX-WHSE_Nerve	GTEX-WHSE
9923	GTEX-WHSE_Esophagus	GTEX-WHSE
9924	GTEX-WHSE_Colon	GTEX-WHSE
9925	GTEX-WHSE_Pituitary	GTEX-WHSE
9926	GTEX-WHWD_Blood	GTEX-WHWD
9927	GTEX-WHWD_Skin	GTEX-WHWD
9928	GTEX-WHWD_Spleen	GTEX-WHWD
9929	GTEX-WHWD_Blood_Vessel	GTEX-WHWD
9930	GTEX-WHWD_Heart	GTEX-WHWD
9931	GTEX-WHWD_Pancreas	GTEX-WHWD
9932	GTEX-WHWD_Adipose_Tissue	GTEX-WHWD
9933	GTEX-WHWD_Esophagus	GTEX-WHWD
9934	GTEX-WHWD_Colon	GTEX-WHWD
9935	GTEX-WHWD_Stomach	GTEX-WHWD
9936	GTEX-WHWD_Nerve	GTEX-WHWD
9947	GTEX-WK11_Blood	GTEX-WK11
9948	GTEX-WK11_Skin	GTEX-WK11
9949	GTEX-WK11_Testis	GTEX-WK11
9950	GTEX-WK11_Lung	GTEX-WK11
9951	GTEX-WK11_Heart	GTEX-WK11
9952	GTEX-WK11_Thyroid	GTEX-WK11
9953	GTEX-WK11_Esophagus	GTEX-WK11
9954	GTEX-WK11_Liver	GTEX-WK11
9955	GTEX-WK11_Adipose_Tissue	GTEX-WK11
9956	GTEX-WK11_Muscle	GTEX-WK11
9957	GTEX-WK11_Prostate	GTEX-WK11
9968	GTEX-WOFL_Blood	GTEX-WOFL
9969	GTEX-WOFL_Skin	GTEX-WOFL
9970	GTEX-WOFL_Muscle	GTEX-WOFL
9971	GTEX-WOFL_Thyroid	GTEX-WOFL
9972	GTEX-WOFL_Breast	GTEX-WOFL
9973	GTEX-WOFL_Heart	GTEX-WOFL
9974	GTEX-WOFM_Blood	GTEX-WOFM
9975	GTEX-WOFM_Skin	GTEX-WOFM
9976	GTEX-WOFM_Lung	GTEX-WOFM
9977	GTEX-WOFM_Prostate	GTEX-WOFM
9978	GTEX-WOFM_Esophagus	GTEX-WOFM
9979	GTEX-WOFM_Adipose_Tissue	GTEX-WOFM
9980	GTEX-WOFM_Testis	GTEX-WOFM
9981	GTEX-WOFM_Muscle	GTEX-WOFM
9982	GTEX-WOFM_Nerve	GTEX-WOFM
9983	GTEX-WOFM_Blood_Vessel	GTEX-WOFM
9984	GTEX-WOFM_Colon	GTEX-WOFM
9985	GTEX-WOFM_Salivary_Gland	GTEX-WOFM
9986	GTEX-WQUQ_Blood	GTEX-WQUQ
9987	GTEX-WQUQ_Skin	GTEX-WQUQ
9988	GTEX-WQUQ_Adrenal_Gland	GTEX-WQUQ
9989	GTEX-WQUQ_Testis	GTEX-WQUQ
9990	GTEX-WQUQ_Heart	GTEX-WQUQ
9991	GTEX-WQUQ_Blood_Vessel	GTEX-WQUQ
9992	GTEX-WQUQ_Esophagus	GTEX-WQUQ
9993	GTEX-WQUQ_Liver	GTEX-WQUQ
9994	GTEX-WQUQ_Pancreas	GTEX-WQUQ
9995	GTEX-WQUQ_Small_Intestine	GTEX-WQUQ
9996	GTEX-WQUQ_Colon	GTEX-WQUQ
9997	GTEX-WRHK_Blood	GTEX-WRHK
9998	GTEX-WRHK_Skin	GTEX-WRHK
9999	GTEX-WRHK_Pancreas	GTEX-WRHK
10000	GTEX-WRHK_Esophagus	GTEX-WRHK
10001	GTEX-WRHK_Stomach	GTEX-WRHK
10002	GTEX-WRHK_Adipose_Tissue	GTEX-WRHK
10003	GTEX-WRHK_Small_Intestine	GTEX-WRHK
10004	GTEX-WRHK_Colon	GTEX-WRHK
10005	GTEX-WRHK_Muscle	GTEX-WRHK
10006	GTEX-WRHK_Blood_Vessel	GTEX-WRHK
10007	GTEX-WRHU_Blood	GTEX-WRHU
10008	GTEX-WRHU_Skin	GTEX-WRHU
10009	GTEX-WRHU_Lung	GTEX-WRHU
10010	GTEX-WRHU_Breast	GTEX-WRHU
10011	GTEX-WRHU_Nerve	GTEX-WRHU
10012	GTEX-WRHU_Blood_Vessel	GTEX-WRHU
10013	GTEX-WRHU_Muscle	GTEX-WRHU
10014	GTEX-WRHU_Thyroid	GTEX-WRHU
10015	GTEX-WRHU_Heart	GTEX-WRHU
10016	GTEX-WRHU_Vagina	GTEX-WRHU
10017	GTEX-WVJS_Skin	GTEX-WVJS
10018	GTEX-WVJS_Adipose_Tissue	GTEX-WVJS
10019	GTEX-WVJS_Lung	GTEX-WVJS
10020	GTEX-WVJS_Colon	GTEX-WVJS
10021	GTEX-WVLH_Blood	GTEX-WVLH
10022	GTEX-WVLH_Skin	GTEX-WVLH
10023	GTEX-WVLH_Brain	GTEX-WVLH
10024	GTEX-WVLH_Adipose_Tissue	GTEX-WVLH
10025	GTEX-WVLH_Nerve	GTEX-WVLH
10026	GTEX-WVLH_Thyroid	GTEX-WVLH
10027	GTEX-WVLH_Esophagus	GTEX-WVLH
10028	GTEX-WVLH_Liver	GTEX-WVLH
10029	GTEX-WVLH_Testis	GTEX-WVLH
10030	GTEX-WVLH_Pituitary	GTEX-WVLH
10031	GTEX-WWTW_Blood	GTEX-WWTW
10032	GTEX-WWTW_Skin	GTEX-WWTW
10033	GTEX-WWTW_Muscle	GTEX-WWTW
10034	GTEX-WWTW_Adipose_Tissue	GTEX-WWTW
10035	GTEX-WWYW_Blood	GTEX-WWYW
10036	GTEX-WWYW_Skin	GTEX-WWYW
10037	GTEX-WWYW_Brain	GTEX-WWYW
10038	GTEX-WWYW_Blood_Vessel	GTEX-WWYW
10039	GTEX-WWYW_Muscle	GTEX-WWYW
10040	GTEX-WWYW_Thyroid	GTEX-WWYW
10041	GTEX-WWYW_Lung	GTEX-WWYW
10042	GTEX-WWYW_Heart	GTEX-WWYW
10043	GTEX-WWYW_Ovary	GTEX-WWYW
10044	GTEX-WWYW_Uterus	GTEX-WWYW
10045	GTEX-WWYW_Pituitary	GTEX-WWYW
10061	GTEX-WY7C_Blood	GTEX-WY7C
10062	GTEX-WY7C_Skin	GTEX-WY7C
10063	GTEX-WY7C_Spleen	GTEX-WY7C
10064	GTEX-WY7C_Thyroid	GTEX-WY7C
10065	GTEX-WY7C_Adrenal_Gland	GTEX-WY7C
10066	GTEX-WY7C_Lung	GTEX-WY7C
10067	GTEX-WY7C_Heart	GTEX-WY7C
10068	GTEX-WY7C_Blood_Vessel	GTEX-WY7C
10069	GTEX-WY7C_Liver	GTEX-WY7C
10070	GTEX-WY7C_Esophagus	GTEX-WY7C
10071	GTEX-WY7C_Adipose_Tissue	GTEX-WY7C
10072	GTEX-WY7C_Pancreas	GTEX-WY7C
10073	GTEX-WY7C_Salivary_Gland	GTEX-WY7C
10074	GTEX-WY7C_Colon	GTEX-WY7C
10075	GTEX-WY7C_Stomach	GTEX-WY7C
10076	GTEX-WY7C_Small_Intestine	GTEX-WY7C
10077	GTEX-WY7C_Prostate	GTEX-WY7C
10078	GTEX-WY7C_Testis	GTEX-WY7C
10079	GTEX-WY7C_Muscle	GTEX-WY7C
10080	GTEX-WY7C_Nerve	GTEX-WY7C
10081	GTEX-WY7C_Breast	GTEX-WY7C
10082	GTEX-WYBS_Blood	GTEX-WYBS
10083	GTEX-WYBS_Skin	GTEX-WYBS
10084	GTEX-WYBS_Nerve	GTEX-WYBS
10085	GTEX-WYBS_Blood_Vessel	GTEX-WYBS
10086	GTEX-WYBS_Breast	GTEX-WYBS
10087	GTEX-WYBS_Adipose_Tissue	GTEX-WYBS
10088	GTEX-WYBS_Lung	GTEX-WYBS
10089	GTEX-WYBS_Heart	GTEX-WYBS
10090	GTEX-WYBS_Esophagus	GTEX-WYBS
10091	GTEX-WYBS_Thyroid	GTEX-WYBS
10092	GTEX-WYBS_Ovary	GTEX-WYBS
10093	GTEX-WYJK_Blood	GTEX-WYJK
10094	GTEX-WYJK_Skin	GTEX-WYJK
10095	GTEX-WYJK_Adipose_Tissue	GTEX-WYJK
10096	GTEX-WYJK_Nerve	GTEX-WYJK
10097	GTEX-WYJK_Blood_Vessel	GTEX-WYJK
10098	GTEX-WYJK_Prostate	GTEX-WYJK
10099	GTEX-WYJK_Spleen	GTEX-WYJK
10100	GTEX-WYJK_Lung	GTEX-WYJK
10101	GTEX-WYJK_Heart	GTEX-WYJK
10102	GTEX-WYJK_Breast	GTEX-WYJK
10103	GTEX-WYJK_Small_Intestine	GTEX-WYJK
10104	GTEX-WYJK_Thyroid	GTEX-WYJK
10105	GTEX-WYJK_Muscle	GTEX-WYJK
10106	GTEX-WYJK_Testis	GTEX-WYJK
10107	GTEX-WYJK_Esophagus	GTEX-WYJK
10108	GTEX-WYJK_Colon	GTEX-WYJK
10109	GTEX-WYJK_Pancreas	GTEX-WYJK
10110	GTEX-WYJK_Stomach	GTEX-WYJK
10111	GTEX-WYVS_Blood	GTEX-WYVS
10112	GTEX-WYVS_Skin	GTEX-WYVS
10113	GTEX-WYVS_Spleen	GTEX-WYVS
10114	GTEX-WYVS_Adrenal_Gland	GTEX-WYVS
10115	GTEX-WYVS_Thyroid	GTEX-WYVS
10116	GTEX-WYVS_Blood_Vessel	GTEX-WYVS
10117	GTEX-WYVS_Lung	GTEX-WYVS
10118	GTEX-WYVS_Adipose_Tissue	GTEX-WYVS
10119	GTEX-WYVS_Esophagus	GTEX-WYVS
10120	GTEX-WYVS_Pancreas	GTEX-WYVS
10121	GTEX-WYVS_Colon	GTEX-WYVS
10122	GTEX-WYVS_Uterus	GTEX-WYVS
10123	GTEX-WYVS_Stomach	GTEX-WYVS
10124	GTEX-WYVS_Vagina	GTEX-WYVS
10125	GTEX-WYVS_Ovary	GTEX-WYVS
10126	GTEX-WYVS_Breast	GTEX-WYVS
10127	GTEX-WYVS_Liver	GTEX-WYVS
10128	GTEX-WYVS_Salivary_Gland	GTEX-WYVS
10129	GTEX-WYVS_Muscle	GTEX-WYVS
10130	GTEX-WYVS_Nerve	GTEX-WYVS
10131	GTEX-WZTO_Blood	GTEX-WZTO
10132	GTEX-WZTO_Skin	GTEX-WZTO
10133	GTEX-WZTO_Brain	GTEX-WZTO
10134	GTEX-WZTO_Testis	GTEX-WZTO
10135	GTEX-WZTO_Lung	GTEX-WZTO
10136	GTEX-WZTO_Liver	GTEX-WZTO
10137	GTEX-WZTO_Muscle	GTEX-WZTO
10138	GTEX-WZTO_Prostate	GTEX-WZTO
10139	GTEX-WZTO_Nerve	GTEX-WZTO
10140	GTEX-WZTO_Blood_Vessel	GTEX-WZTO
10141	GTEX-WZTO_Heart	GTEX-WZTO
10142	GTEX-WZTO_Esophagus	GTEX-WZTO
10143	GTEX-WZTO_Stomach	GTEX-WZTO
10144	GTEX-WZTO_Pituitary	GTEX-WZTO
10145	GTEX-X15G_Blood	GTEX-X15G
10146	GTEX-X15G_Skin	GTEX-X15G
10147	GTEX-X15G_Heart	GTEX-X15G
10148	GTEX-X15G_Thyroid	GTEX-X15G
10149	GTEX-X15G_Lung	GTEX-X15G
10150	GTEX-X15G_Pancreas	GTEX-X15G
10151	GTEX-X15G_Esophagus	GTEX-X15G
10152	GTEX-X15G_Stomach	GTEX-X15G
10153	GTEX-X15G_Colon	GTEX-X15G
10154	GTEX-X15G_Small_Intestine	GTEX-X15G
10155	GTEX-X15G_Breast	GTEX-X15G
10156	GTEX-X15G_Ovary	GTEX-X15G
10157	GTEX-X15G_Vagina	GTEX-X15G
10158	GTEX-X15G_Salivary_Gland	GTEX-X15G
10159	GTEX-X15G_Adipose_Tissue	GTEX-X15G
10160	GTEX-X15G_Nerve	GTEX-X15G
10161	GTEX-X261_Blood	GTEX-X261
10162	GTEX-X261_Skin	GTEX-X261
10163	GTEX-X261_Brain	GTEX-X261
10164	GTEX-X261_Adipose_Tissue	GTEX-X261
10165	GTEX-X261_Muscle	GTEX-X261
10166	GTEX-X261_Blood_Vessel	GTEX-X261
10167	GTEX-X261_Breast	GTEX-X261
10168	GTEX-X261_Thyroid	GTEX-X261
10169	GTEX-X261_Heart	GTEX-X261
10170	GTEX-X261_Lung	GTEX-X261
10171	GTEX-X261_Liver	GTEX-X261
10172	GTEX-X261_Testis	GTEX-X261
10173	GTEX-X261_Salivary_Gland	GTEX-X261
10174	GTEX-X261_Pituitary	GTEX-X261
10201	GTEX-X4EP_Blood	GTEX-X4EP
10202	GTEX-X4EP_Skin	GTEX-X4EP
10203	GTEX-X4EP_Brain	GTEX-X4EP
10204	GTEX-X4EP_Heart	GTEX-X4EP
10205	GTEX-X4EP_Lung	GTEX-X4EP
10206	GTEX-X4EP_Nerve	GTEX-X4EP
10207	GTEX-X4EP_Blood_Vessel	GTEX-X4EP
10208	GTEX-X4EP_Liver	GTEX-X4EP
10209	GTEX-X4EP_Esophagus	GTEX-X4EP
10210	GTEX-X4EP_Breast	GTEX-X4EP
10211	GTEX-X4EP_Pituitary	GTEX-X4EP
10212	GTEX-X4LF_Blood	GTEX-X4LF
10213	GTEX-X4LF_Skin	GTEX-X4LF
10214	GTEX-X4LF_Adrenal_Gland	GTEX-X4LF
10215	GTEX-X4LF_Spleen	GTEX-X4LF
10216	GTEX-X4LF_Pancreas	GTEX-X4LF
10217	GTEX-X4LF_Thyroid	GTEX-X4LF
10218	GTEX-X4LF_Lung	GTEX-X4LF
10219	GTEX-X4LF_Esophagus	GTEX-X4LF
10220	GTEX-X4LF_Adipose_Tissue	GTEX-X4LF
10228	GTEX-X4XY_Blood	GTEX-X4XY
10229	GTEX-X4XY_Skin	GTEX-X4XY
10230	GTEX-X4XY_Brain	GTEX-X4XY
10231	GTEX-X4XY_Adipose_Tissue	GTEX-X4XY
10232	GTEX-X4XY_Blood_Vessel	GTEX-X4XY
10233	GTEX-X4XY_Muscle	GTEX-X4XY
10234	GTEX-X4XY_Thyroid	GTEX-X4XY
10235	GTEX-X4XY_Breast	GTEX-X4XY
10236	GTEX-X4XY_Lung	GTEX-X4XY
10237	GTEX-X4XY_Liver	GTEX-X4XY
10238	GTEX-X4XY_Esophagus	GTEX-X4XY
10239	GTEX-X585_Blood	GTEX-X585
10240	GTEX-X585_Skin	GTEX-X585
10241	GTEX-X585_Brain	GTEX-X585
10242	GTEX-X585_Nerve	GTEX-X585
10243	GTEX-X585_Lung	GTEX-X585
10244	GTEX-X585_Esophagus	GTEX-X585
10245	GTEX-X585_Spleen	GTEX-X585
10246	GTEX-X585_Adipose_Tissue	GTEX-X585
10247	GTEX-X585_Pituitary	GTEX-X585
10248	GTEX-X5EB_Blood	GTEX-X5EB
10249	GTEX-X5EB_Skin	GTEX-X5EB
10250	GTEX-X5EB_Blood_Vessel	GTEX-X5EB
10251	GTEX-X5EB_Lung	GTEX-X5EB
10252	GTEX-X5EB_Pancreas	GTEX-X5EB
10253	GTEX-X5EB_Heart	GTEX-X5EB
10254	GTEX-X5EB_Thyroid	GTEX-X5EB
10255	GTEX-X5EB_Colon	GTEX-X5EB
10256	GTEX-X5EB_Esophagus	GTEX-X5EB
10257	GTEX-X5EB_Small_Intestine	GTEX-X5EB
10258	GTEX-X5EB_Salivary_Gland	GTEX-X5EB
10259	GTEX-X5EB_Prostate	GTEX-X5EB
10260	GTEX-X5EB_Testis	GTEX-X5EB
10261	GTEX-X5EB_Muscle	GTEX-X5EB
10262	GTEX-X5EB_Adipose_Tissue	GTEX-X5EB
10263	GTEX-X5EB_Nerve	GTEX-X5EB
10264	GTEX-X62O_Blood	GTEX-X62O
10265	GTEX-X62O_Skin	GTEX-X62O
10266	GTEX-X62O_Breast	GTEX-X62O
10267	GTEX-X62O_Heart	GTEX-X62O
10268	GTEX-X62O_Blood_Vessel	GTEX-X62O
10269	GTEX-X62O_Esophagus	GTEX-X62O
10270	GTEX-X638_Blood	GTEX-X638
10271	GTEX-X638_Skin	GTEX-X638
10272	GTEX-X638_Adipose_Tissue	GTEX-X638
10273	GTEX-X638_Muscle	GTEX-X638
10274	GTEX-X638_Nerve	GTEX-X638
10275	GTEX-X88G_Blood	GTEX-X88G
10276	GTEX-X88G_Skin	GTEX-X88G
10277	GTEX-X88G_Adipose_Tissue	GTEX-X88G
10278	GTEX-X88G_Muscle	GTEX-X88G
10279	GTEX-X88G_Blood_Vessel	GTEX-X88G
10280	GTEX-X8HC_Blood	GTEX-X8HC
10281	GTEX-X8HC_Skin	GTEX-X8HC
10282	GTEX-X8HC_Adipose_Tissue	GTEX-X8HC
10283	GTEX-X8HC_Muscle	GTEX-X8HC
10284	GTEX-X8HC_Thyroid	GTEX-X8HC
10285	GTEX-X8HC_Heart	GTEX-X8HC
10286	GTEX-X8HC_Esophagus	GTEX-X8HC
10287	GTEX-X8HC_Ovary	GTEX-X8HC
10288	GTEX-X8HC_Vagina	GTEX-X8HC
10301	GTEX-XBEC_Blood	GTEX-XBEC
10302	GTEX-XBEC_Skin	GTEX-XBEC
10303	GTEX-XBEC_Testis	GTEX-XBEC
10304	GTEX-XBEC_Adipose_Tissue	GTEX-XBEC
10305	GTEX-XBEC_Nerve	GTEX-XBEC
10306	GTEX-XBEC_Blood_Vessel	GTEX-XBEC
10307	GTEX-XBEC_Muscle	GTEX-XBEC
10308	GTEX-XBEC_Lung	GTEX-XBEC
10309	GTEX-XBEC_Heart	GTEX-XBEC
10310	GTEX-XBEC_Liver	GTEX-XBEC
10311	GTEX-XBED_Blood	GTEX-XBED
10312	GTEX-XBED_Skin	GTEX-XBED
10313	GTEX-XBED_Thyroid	GTEX-XBED
10314	GTEX-XBED_Pancreas	GTEX-XBED
10315	GTEX-XBED_Heart	GTEX-XBED
10316	GTEX-XBED_Blood_Vessel	GTEX-XBED
10317	GTEX-XBED_Lung	GTEX-XBED
10318	GTEX-XBED_Esophagus	GTEX-XBED
10319	GTEX-XBED_Stomach	GTEX-XBED
10320	GTEX-XBED_Adipose_Tissue	GTEX-XBED
10321	GTEX-XBED_Small_Intestine	GTEX-XBED
10322	GTEX-XBED_Colon	GTEX-XBED
10323	GTEX-XBED_Breast	GTEX-XBED
10324	GTEX-XBED_Testis	GTEX-XBED
10325	GTEX-XBED_Nerve	GTEX-XBED
10326	GTEX-XBED_Muscle	GTEX-XBED
10362	GTEX-XLM4_Blood	GTEX-XLM4
10363	GTEX-XLM4_Skin	GTEX-XLM4
10364	GTEX-XLM4_Brain	GTEX-XLM4
10365	GTEX-XLM4_Adipose_Tissue	GTEX-XLM4
10366	GTEX-XLM4_Blood_Vessel	GTEX-XLM4
10367	GTEX-XLM4_Thyroid	GTEX-XLM4
10368	GTEX-XLM4_Testis	GTEX-XLM4
10369	GTEX-XLM4_Heart	GTEX-XLM4
10370	GTEX-XLM4_Esophagus	GTEX-XLM4
10371	GTEX-XLM4_Pituitary	GTEX-XLM4
10372	GTEX-XMD1_Blood	GTEX-XMD1
10373	GTEX-XMD1_Skin	GTEX-XMD1
10374	GTEX-XMD1_Brain	GTEX-XMD1
10375	GTEX-XMD1_Blood_Vessel	GTEX-XMD1
10376	GTEX-XMD1_Nerve	GTEX-XMD1
10377	GTEX-XMD1_Muscle	GTEX-XMD1
10378	GTEX-XMD1_Breast	GTEX-XMD1
10379	GTEX-XMD2_Blood	GTEX-XMD2
10380	GTEX-XMD2_Skin	GTEX-XMD2
10381	GTEX-XMD2_Adipose_Tissue	GTEX-XMD2
10382	GTEX-XMD2_Nerve	GTEX-XMD2
10383	GTEX-XMD2_Muscle	GTEX-XMD2
10384	GTEX-XMD2_Breast	GTEX-XMD2
10385	GTEX-XMD2_Lung	GTEX-XMD2
10386	GTEX-XMD2_Esophagus	GTEX-XMD2
10387	GTEX-XMD3_Blood	GTEX-XMD3
10388	GTEX-XMD3_Skin	GTEX-XMD3
10389	GTEX-XMD3_Ovary	GTEX-XMD3
10390	GTEX-XMK1_Blood	GTEX-XMK1
10391	GTEX-XMK1_Skin	GTEX-XMK1
10392	GTEX-XMK1_Spleen	GTEX-XMK1
10393	GTEX-XMK1_Adrenal_Gland	GTEX-XMK1
10394	GTEX-XMK1_Pancreas	GTEX-XMK1
10395	GTEX-XMK1_Thyroid	GTEX-XMK1
10396	GTEX-XMK1_Adipose_Tissue	GTEX-XMK1
10397	GTEX-XMK1_Prostate	GTEX-XMK1
10398	GTEX-XMK1_Breast	GTEX-XMK1
10399	GTEX-XMK1_Esophagus	GTEX-XMK1
10400	GTEX-XMK1_Stomach	GTEX-XMK1
10401	GTEX-XMK1_Colon	GTEX-XMK1
10402	GTEX-XMK1_Small_Intestine	GTEX-XMK1
10403	GTEX-XMK1_Testis	GTEX-XMK1
10404	GTEX-XMK1_Nerve	GTEX-XMK1
10405	GTEX-XMK1_Blood_Vessel	GTEX-XMK1
10406	GTEX-XMK1_Salivary_Gland	GTEX-XMK1
10424	GTEX-XPVG_Blood	GTEX-XPVG
10425	GTEX-XPVG_Skin	GTEX-XPVG
10426	GTEX-XPVG_Blood_Vessel	GTEX-XPVG
10427	GTEX-XPVG_Pancreas	GTEX-XPVG
10428	GTEX-XPVG_Spleen	GTEX-XPVG
10429	GTEX-XPVG_Heart	GTEX-XPVG
10430	GTEX-XPVG_Lung	GTEX-XPVG
10431	GTEX-XPVG_Esophagus	GTEX-XPVG
10432	GTEX-XPVG_Stomach	GTEX-XPVG
10433	GTEX-XPVG_Adipose_Tissue	GTEX-XPVG
10434	GTEX-XPVG_Small_Intestine	GTEX-XPVG
10435	GTEX-XPVG_Colon	GTEX-XPVG
10436	GTEX-XPVG_Prostate	GTEX-XPVG
10437	GTEX-XPVG_Testis	GTEX-XPVG
10438	GTEX-XPVG_Muscle	GTEX-XPVG
10439	GTEX-XPVG_Nerve	GTEX-XPVG
10440	GTEX-XQ3S_Blood	GTEX-XQ3S
10441	GTEX-XQ3S_Skin	GTEX-XQ3S
10442	GTEX-XQ3S_Blood_Vessel	GTEX-XQ3S
10443	GTEX-XQ3S_Muscle	GTEX-XQ3S
10444	GTEX-XQ3S_Heart	GTEX-XQ3S
10445	GTEX-XQ3S_Lung	GTEX-XQ3S
10446	GTEX-XQ3S_Esophagus	GTEX-XQ3S
10447	GTEX-XQ3S_Breast	GTEX-XQ3S
10448	GTEX-XQ3S_Adipose_Tissue	GTEX-XQ3S
10449	GTEX-XQ3S_Adrenal_Gland	GTEX-XQ3S
10450	GTEX-XQ3S_Prostate	GTEX-XQ3S
10451	GTEX-XQ3S_Testis	GTEX-XQ3S
10452	GTEX-XQ8I_Blood	GTEX-XQ8I
10453	GTEX-XQ8I_Skin	GTEX-XQ8I
10454	GTEX-XQ8I_Heart	GTEX-XQ8I
10455	GTEX-XQ8I_Blood_Vessel	GTEX-XQ8I
10456	GTEX-XQ8I_Adipose_Tissue	GTEX-XQ8I
10457	GTEX-XQ8I_Muscle	GTEX-XQ8I
10458	GTEX-XQ8I_Nerve	GTEX-XQ8I
10459	GTEX-XQ8I_Lung	GTEX-XQ8I
10460	GTEX-XQ8I_Esophagus	GTEX-XQ8I
10461	GTEX-XQ8I_Spleen	GTEX-XQ8I
10462	GTEX-XQ8I_Pancreas	GTEX-XQ8I
10463	GTEX-XQ8I_Stomach	GTEX-XQ8I
10464	GTEX-XQ8I_Colon	GTEX-XQ8I
10465	GTEX-XQ8I_Breast	GTEX-XQ8I
10466	GTEX-XQ8I_Prostate	GTEX-XQ8I
10467	GTEX-XUW1_Blood	GTEX-XUW1
10468	GTEX-XUW1_Skin	GTEX-XUW1
10469	GTEX-XUW1_Ovary	GTEX-XUW1
10470	GTEX-XUW1_Uterus	GTEX-XUW1
10471	GTEX-XUW1_Vagina	GTEX-XUW1
10472	GTEX-XUW1_Adipose_Tissue	GTEX-XUW1
10473	GTEX-XUW1_Nerve	GTEX-XUW1
10474	GTEX-XUW1_Blood_Vessel	GTEX-XUW1
10475	GTEX-XUW1_Muscle	GTEX-XUW1
10476	GTEX-XUW1_Thyroid	GTEX-XUW1
10477	GTEX-XUW1_Esophagus	GTEX-XUW1
10478	GTEX-XUW1_Pancreas	GTEX-XUW1
10479	GTEX-XUW1_Colon	GTEX-XUW1
10480	GTEX-XUW1_Breast	GTEX-XUW1
10481	GTEX-XUYS_Blood	GTEX-XUYS
10482	GTEX-XUYS_Skin	GTEX-XUYS
10483	GTEX-XUYS_Adipose_Tissue	GTEX-XUYS
10484	GTEX-XUYS_Muscle	GTEX-XUYS
10485	GTEX-XUYS_Blood_Vessel	GTEX-XUYS
10486	GTEX-XUZC_Blood	GTEX-XUZC
10487	GTEX-XUZC_Skin	GTEX-XUZC
10488	GTEX-XUZC_Thyroid	GTEX-XUZC
10489	GTEX-XUZC_Adrenal_Gland	GTEX-XUZC
10490	GTEX-XUZC_Esophagus	GTEX-XUZC
10491	GTEX-XUZC_Blood_Vessel	GTEX-XUZC
10492	GTEX-XUZC_Stomach	GTEX-XUZC
10493	GTEX-XUZC_Uterus	GTEX-XUZC
10494	GTEX-XUZC_Ovary	GTEX-XUZC
10495	GTEX-XUZC_Adipose_Tissue	GTEX-XUZC
10496	GTEX-XUZC_Vagina	GTEX-XUZC
10497	GTEX-XUZC_Colon	GTEX-XUZC
10498	GTEX-XUZC_Small_Intestine	GTEX-XUZC
10499	GTEX-XUZC_Breast	GTEX-XUZC
10500	GTEX-XUZC_Muscle	GTEX-XUZC
10501	GTEX-XV7Q_Skin	GTEX-XV7Q
10502	GTEX-XV7Q_Spleen	GTEX-XV7Q
10503	GTEX-XV7Q_Adrenal_Gland	GTEX-XV7Q
10504	GTEX-XV7Q_Thyroid	GTEX-XV7Q
10505	GTEX-XV7Q_Lung	GTEX-XV7Q
10506	GTEX-XV7Q_Blood_Vessel	GTEX-XV7Q
10507	GTEX-XV7Q_Heart	GTEX-XV7Q
10508	GTEX-XV7Q_Pancreas	GTEX-XV7Q
10509	GTEX-XV7Q_Esophagus	GTEX-XV7Q
10510	GTEX-XV7Q_Stomach	GTEX-XV7Q
10511	GTEX-XV7Q_Ovary	GTEX-XV7Q
10512	GTEX-XV7Q_Uterus	GTEX-XV7Q
10513	GTEX-XV7Q_Vagina	GTEX-XV7Q
10514	GTEX-XV7Q_Adipose_Tissue	GTEX-XV7Q
10515	GTEX-XV7Q_Colon	GTEX-XV7Q
